DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,FROM_YEAR,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH,PERSON_ID,PLAYERCODE,ROSTERSTATUS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_CODE,TEAM_ID,TEAM_NAME,TO_YEAR
Howie McCarty,"McCarty, Howie",1946,Y,0,77507,HISTADD_howie_mccarty,0,,,,0,,1946
Kelly McCarty,"McCarty, Kelly",1998,Y,0,1820,kelly_mccarty,0,,,,0,,1998
Walter McCarty,"McCarty, Walter",1996,Y,0,962,walter_mccarty,0,,,,0,,2005
Amal McCaskill,"McCaskill, Amal",1996,Y,0,1043,amal_mccaskill,0,,,,0,,2003
Patrick McCaw,"McCaw, Patrick",2016,Y,1,1627775,patrick_mccaw,0,,,,0,,2018
Dwayne McClain,"McClain, Dwayne",1985,Y,0,77509,HISTADD_dwayne_mcclain,0,,,,0,,1985
"Ted, Hound Dog McClain","McClain, Ted, Hound Dog",1976,Y,0,77510,HISTADD_ted_mcclain,0,,,,0,,1978
Dan McClintock,"McClintock, Dan",2000,Y,0,2082,dan_mcclintock,0,,,,0,,2000
Jack McCloskey,"McCloskey, Jack",1952,Y,0,77512,HISTADD_jack_mccloskey,0,,,,0,,1952
George McCloud,"McCloud, George",1989,Y,0,45,george_mccloud,0,,,,0,,2002
CJ McCollum,"McCollum, CJ",2013,Y,1,203468,cj_mccollum,1,POR,Portland,blazers,1610612757,Trail Blazers,2018
John McConathy,"McConathy, John",1951,Y,0,77513,HISTADD_john_mcconathy,0,,,,0,,1951
Paul McConnell,"McConnell, Paul",1952,Y,0,77514,HISTADD_bucky_mcconnell,0,,,,0,,1952
T.J. McConnell,"McConnell, T.J.",2015,Y,0,204456,t.j._mcconnell,1,PHI,Philadelphia,sixers,1610612755,76ers,2018
Keith McCord,"McCord, Keith",1980,Y,0,77515,HISTADD_keith_mccord,0,,,,0,,1980
Tim McCormick,"McCormick, Tim",1984,Y,0,77516,HISTADD_tim_mccormick,0,,,,0,,1991
Jelani McCoy,"McCoy, Jelani",1998,Y,1,1741,jelani_mccoy,0,,,,0,,2007
Paul McCracken,"McCracken, Paul",1972,Y,0,77517,HISTADD_paul_mccracken,0,,,,0,,1976
Chris McCray,"McCray, Chris",2006,Y,1,200840,chris_mccray,0,,,,0,,2006
Rodney McCray,"McCray, Rodney",1983,Y,0,1622,rodney_mccray,0,,,,0,,1992
Scooter McCray,"McCray, Scooter",1983,Y,0,77518,HISTADD_scooter_mccray,0,,,,0,,1986
Erik McCree,"McCree, Erik",2017,Y,1,1628571,erik_mccree,0,,,,0,,2017
Chris McCullough,"McCullough, Chris",2015,Y,1,1626191,chris_mccullough,1,BKN,Brooklyn,nets,1610612751,Nets,2017
John McCullough,"McCullough, John",1981,Y,0,77520,HISTADD_john_mccullough,0,,,,0,,1981
Clint McDaniel,"McDaniel, Clint",1995,Y,0,723,clint_mcdaniel,0,,,,0,,1995
Xavier McDaniel,"McDaniel, Xavier",1985,Y,0,1365,xavier_mcdaniel,0,,,,0,,1997
Jim McDaniels,"McDaniels, Jim",1971,Y,0,77523,HISTADD_jim_mcdaniels,0,,,,0,,1977
KJ McDaniels,"McDaniels, KJ",2014,Y,11,203909,kj_mcdaniels,1,HOU,Houston,rockets,1610612745,Rockets,2016
Doug McDermott,"McDermott, Doug",2014,Y,0,203926,doug_mcdermott,1,CHI,Chicago,bulls,1610612741,Bulls,2018
Ben McDonald,"McDonald, Ben",1985,Y,0,77524,HISTADD_ben_mcdonald,0,,,,0,,1988
Glenn McDonald,"McDonald, Glenn",1974,Y,0,77525,HISTADD_glenn_mcdonald,0,,,,0,,1976
Michael McDonald,"McDonald, Michael",1997,Y,0,1075,michael_mcdonald,0,,,,0,,1997
Hank McDowell,"McDowell, Hank",1981,Y,0,77527,HISTADD_hank_mcdowell,0,,,,0,,1986
Antonio McDyess,"McDyess, Antonio",1995,Y,0,686,antonio_mcdyess,0,,,,0,,2010
Jim McElroy,"McElroy, Jim",1975,Y,0,77528,HISTADD_jim_mcelroy,0,,,,0,,1981
Ivan McFarlin,"McFarlin, Ivan",2006,Y,0,200829,ivan_mcfarlin,0,,,,0,,2006
Mel McGaha,"McGaha, Mel",1948,Y,0,77529,HISTADD_mel_mcgaha,0,,,,0,,1948
Mitch McGary,"McGary, Mitch",2014,Y,11,203956,mitch_mcgary,1,OKC,Oklahoma City,thunder,1610612760,Thunder,2015
JaVale McGee,"McGee, JaVale",2008,Y,0,201580,javale_mcgee,1,DAL,Dallas,mavericks,1610612742,Mavericks,2018
Mike McGee,"McGee, Mike",1981,Y,0,77530,HISTADD_mike_mcgee,0,,,,0,,1989
Bill McGill,"McGill, Bill",1962,Y,0,77531,HISTADD_thehill_mcgill,0,,,,0,,1964
George McGinnis,"McGinnis, George",1975,Y,0,77532,HISTADD_george_mcginnis,0,,,,0,,1981
Jon McGlocklin,"McGlocklin, Jon",1965,Y,0,77533,HISTADD_jon_mcglocklin,0,,,,0,,1975
Tracy McGrady,"McGrady, Tracy",1997,Y,0,1503,tracy_mcgrady,0,,,,0,,2012
Gil McGregor,"McGregor, Gil",1971,Y,0,77534,HISTADD_gil_mcgregor,0,,,,0,,1971
Rodney McGruder,"McGruder, Rodney",2016,Y,11,203585,rodney_mcgruder,0,,,,0,,2018
Al McGuire,"McGuire, Al",1951,Y,0,77536,HISTADD_al_mcguire,0,,,,0,,1954
Allie McGuire,"McGuire, Allie",1973,Y,0,77535,HISTADD_allie_mcguire,0,,,,0,,1973
Dick McGuire,"McGuire, Dick",1949,Y,0,77537,HISTADD_dick_mcguire,0,,,,0,,1959
Dominic McGuire,"McGuire, Dominic",2007,Y,1,201187,dominic_mcguire,0,,,,0,,2012
Kevin McHale,"McHale, Kevin",1980,Y,0,1450,kevin_mchale,0,,,,0,,1992
Jim McIlvaine,"McIlvaine, Jim",1994,Y,0,29,jim_mcilvaine,0,,,,0,,2000
Jeff McInnis,"McInnis, Jeff",1996,Y,0,976,jeff_mcinnis,0,,,,0,,2007
Kenny McIntosh,"McIntosh, Kenny",1971,Y,0,77540,HISTADD_kenny_mcintosh,0,,,,0,,1974
Kevin McKenna,"McKenna, Kevin",1981,Y,0,77541,HISTADD_kevin_mckenna,0,,,,0,,1987
Forrest McKenzie,"McKenzie, Forrest",1986,Y,0,77542,HISTADD_forrest_mckenzie,0,,,,0,,1986
Stan McKenzie,"McKenzie, Stan",1967,Y,0,77543,HISTADD_stan_mckenzie,0,,,,0,,1973
Derrick McKey,"McKey, Derrick",1987,Y,0,365,derrick_mckey,0,,,,0,,2001
Aaron McKie,"McKie, Aaron",1994,Y,0,243,aaron_mckie,0,,,,0,,2006
Billy McKinney,"McKinney, Billy",1978,Y,0,77547,HISTADD_billy_mckinney,0,,,,0,,1985
Carlton McKinney,"McKinney, Carlton",1989,Y,0,77545,HISTADD_carlton_mckinney,0,,,,0,,1991
Horace McKinney,"McKinney, Horace",1946,Y,0,77546,HISTADD_bones_mckinney,0,,,,0,,1951
Trey McKinney-Jones,"McKinney-Jones, Trey",2017,Y,1,203590,trey_mckinney-jones,0,,,,0,,2017
Alfonzo McKinnie,"McKinnie, Alfonzo",2017,Y,1,1628035,alfonzo_mckinnie,0,,,,0,,2018
Ben McLemore,"McLemore, Ben",2013,Y,1,203463,ben_mclemore,1,SAC,Sacramento,kings,1610612758,Kings,2018
Mccoy McLemore,"McLemore, Mccoy",1964,Y,0,77548,HISTADD_mccoy_mclemore,0,,,,0,,1971
George McLeod,"McLeod, George",1952,Y,0,77549,HISTADD_george_mcleod,0,,,,0,,1952
Keith McLeod,"McLeod, Keith",2003,Y,1,2693,keith_mcleod,0,,,,0,,2006
Roshown McLeod,"McLeod, Roshown",1998,Y,0,1728,roshown_mcleod,0,,,,0,,2000
Jack McMahon,"McMahon, Jack",1952,Y,0,77551,HISTADD_jack_mcmahon,0,,,,0,,1959
Nate McMillan,"McMillan, Nate",1986,Y,0,203,nate_mcmillan,0,,,,0,,1997
Tom McMillen,"McMillen, Tom",1975,Y,0,77553,HISTADD_tom_mcmillen,0,,,,0,,1985
Jim McMillian,"McMillian, Jim",1970,Y,0,77554,HISTADD_jim_mcmillian,0,,,,0,,1978
Shellie McMillon,"McMillon, Shellie",1958,Y,0,77555,HISTADD_shellie_mcmillon,0,,,,0,,1961
Mal McMullan,"McMullan, Mal",1949,Y,0,77556,HISTADD_mal_mcmullan,0,,,,0,,1950
Chet McNabb,"McNabb, Chet",1947,Y,0,77557,HISTADD_chet_mcnabb,0,,,,0,,1947
Mark McNamara,"McNamara, Mark",1982,Y,0,77558,HISTADD_mark_mcnamara,0,,,,0,,1990
Joe McNamee,"McNamee, Joe",1950,Y,0,77559,HISTADD_joe_mcnamee,0,,,,0,,1951
Jerel McNeal,"McNeal, Jerel",2012,Y,1,202077,jerel_mcneal,0,,,,0,,2014
Chris McNealy,"McNealy, Chris",1985,Y,0,77560,HISTADD_chris_mcnealy,0,,,,0,,1987
Bob McNeill,"McNeill, Bob",1960,Y,0,77562,HISTADD_bob_mcneill,0,,,,0,,1961
Larry McNeill,"McNeill, Larry",1973,Y,0,77561,HISTADD_thehawk_mcneill,0,,,,0,,1978
Carl McNulty,"McNulty, Carl",1954,Y,0,77563,HISTADD_carl_mcnulty,0,,,,0,,1954
Paul McPherson,"McPherson, Paul",2000,Y,0,2101,paul_mcpherson,0,,,,0,,2000
Cozell McQueen,"McQueen, Cozell",1986,Y,0,77565,HISTADD_cozell_mcqueen,0,,,,0,,1986
Jordan McRae,"McRae, Jordan",2015,Y,11,203895,jordan_mcrae,1,CLE,Cleveland,cavaliers,1610612739,Cavaliers,2018
Thales McReynolds,"McReynolds, Thales",1965,Y,0,77566,HISTADD_thales_mcreynolds,0,,,,0,,1965
Josh McRoberts,"McRoberts, Josh",2007,Y,1,201177,josh_mcroberts,1,MIA,Miami,heat,1610612748,Heat,2017
Eric McWilliams,"McWilliams, Eric",1972,Y,0,77567,HISTADD_eric_mcwilliams,0,,,,0,,1972
George Mearns,"Mearns, George",1946,Y,0,77568,HISTADD_george_mearns,0,,,,0,,1947
Slava Medvedenko,"Medvedenko, Slava",2000,Y,0,2098,slava_medvedenko,0,,,,0,,2006
Darnell Mee,"Mee, Darnell",1993,Y,0,1577,darnell_mee,0,,,,0,,1994
Jodie Meeks,"Meeks, Jodie",2009,Y,0,201975,jodie_meeks,1,DET,Detroit,pistons,1610612765,Pistons,2018
Cliff Meely,"Meely, Cliff",1971,Y,0,77570,HISTADD_cliff_meely,0,,,,0,,1975
Scott Meents,"Meents, Scott",1989,Y,0,77571,HISTADD_scott_meents,0,,,,0,,1990
Dick Mehen,"Mehen, Dick",1949,Y,0,77572,HISTADD_dick_mehen,0,,,,0,,1951
Don Meineke,"Meineke, Don",1952,Y,0,77573,HISTADD_monk_meineke,0,,,,0,,1957
Carl Meinhold,"Meinhold, Carl",1947,Y,0,77574,HISTADD_red_meinhold,0,,,,0,,1948
Salah Mejri,"Mejri, Salah",2015,Y,11,1626257,salah_mejri,1,DAL,Dallas,mavericks,1610612742,Mavericks,2018
Gal Mekel,"Mekel, Gal",2013,Y,1,203539,gal_mekel,0,,,,0,,2014
Bill Melchionni,"Melchionni, Bill",1966,Y,0,77576,HISTADD_bill_melchionni,0,,,,0,,1967
Gary Melchionni,"Melchionni, Gary",1973,Y,0,77575,HISTADD_gary_melchionni,0,,,,0,,1974
Fab Melo,"Melo, Fab",2012,Y,1,203097,fab_melo,0,,,,0,,2012
De'Anthony Melton,"Melton, De'Anthony",2018,Y,1,1629001,deanthony_melton,0,,,,0,,2018
Ed Melvin,"Melvin, Ed",1946,Y,0,77577,HISTADD_ed_melvin,0,,,,0,,1946
Dean Meminger,"Meminger, Dean",1971,Y,0,77578,HISTADD_thedream_meminger,0,,,,0,,1976
Chuck Mencel,"Mencel, Chuck",1955,Y,0,77579,HISTADD_chuck_mencel,0,,,,0,,1956
John Mengelt,"Mengelt, John",1971,Y,0,77580,HISTADD_crash_mengelt,0,,,,0,,1980
Ken Menke,"Menke, Ken",1949,Y,0,77581,HISTADD_angles_menke,0,,,,0,,1949
Pops Mensah-Bonsu,"Mensah-Bonsu, Pops",2006,Y,1,200822,pops_mensah-bonsu,0,,,,0,,2010
Ron Mercer,"Mercer, Ron",1997,Y,0,1500,ron_mercer,0,,,,0,,2004
Joe Meriweather,"Meriweather, Joe",1975,Y,0,77582,HISTADD_joe_meriweather,0,,,,0,,1984
Porter Meriwether,"Meriwether, Porter",1962,Y,0,77583,HISTADD_porter_meriwether,0,,,,0,,1962
Tom Meschery,"Meschery, Tom",1961,Y,0,77584,HISTADD_tom_meschery,0,,,,0,,1970
Chimezie Metu,"Metu, Chimezie",2018,Y,1,1629002,chimezie_metu,0,,,,0,,2018
Loren Meyer,"Meyer, Loren",1995,Y,0,684,loren_meyer,0,,,,0,,1998
Dave Meyers,"Meyers, Dave",1975,Y,0,77586,HISTADD_dave_meyers,0,,,,0,,1979
Stan Miasek,"Miasek, Stan",1946,Y,0,77587,HISTADD_stan_miasek,0,,,,0,,1952
Larry Micheaux,"Micheaux, Larry",1983,Y,0,77588,HISTADD_larry_micheaux,0,,,,0,,1984
Jordan Mickey,"Mickey, Jordan",2015,Y,11,1626175,jordan_mickey,1,BOS,Boston,celtics,1610612738,Celtics,2017
Khris Middleton,"Middleton, Khris",2012,Y,1,203114,khris_middleton,1,MIL,Milwaukee,bucks,1610612749,Bucks,2018
Zigmund Mihalik,"Mihalik, Zigmund",1946,Y,0,77589,HISTADD_red_mihalik,0,,,,0,,1946
Chris Mihm,"Mihm, Chris",2000,Y,0,2036,chris_mihm,0,,,,0,,2008
Ed Mikan,"Mikan, Ed",1948,Y,0,77590,HISTADD_ed_mikan,0,,,,0,,1953
George Mikan,"Mikan, George",1948,Y,0,600012,HISTADD_george_mikan,0,,,,0,,1955
Larry Mikan,"Mikan, Larry",1970,Y,0,77591,HISTADD_larry_mikan,0,,,,0,,1970
Vern Mikkelsen,"Mikkelsen, Vern",1949,Y,0,77593,HISTADD_vern_mikkelsen,0,,,,0,,1958
Al Miksis,"Miksis, Al",1949,Y,0,77594,HISTADD_al_miksis,0,,,,0,,1949
Aaron Miles,"Miles, Aaron",2005,Y,1,101223,aaron_miles,0,,,,0,,2005
CJ Miles,"Miles, CJ",2005,Y,1,101139,cj_miles,1,IND,Indiana,pacers,1610612754,Pacers,2018
Darius Miles,"Miles, Darius",2000,Y,0,2032,darius_miles,0,,,,0,,2008
Eddie Miles,"Miles, Eddie",1963,Y,0,77596,HISTADD_eddie_miles,0,,,,0,,1971
Marko Milic,"Milic, Marko",1997,Y,0,1527,marko_milic,0,,,,0,,1998
Darko Milicic,"Milicic, Darko",2003,Y,0,2545,darko_milicic,0,,,,0,,2012
Nat Militzok,"Militzok, Nat",1946,Y,0,77598,HISTADD_nat_militzok,0,,,,0,,1946
Andre Miller,"Miller, Andre",1999,Y,0,1889,andre_miller,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
Anthony Miller,"Miller, Anthony",1994,Y,0,292,anthony_miller,0,,,,0,,2004
Bill Miller,"Miller, Bill",1948,Y,0,77605,HISTADD_bill_miller,0,,,,0,,1948
Bob Miller,"Miller, Bob",1983,Y,0,77603,HISTADD_bob_miller,0,,,,0,,1983
Brad Miller,"Miller, Brad",1998,Y,0,1802,brad_miller,0,,,,0,,2011
Darius Miller,"Miller, Darius",2012,Y,1,203121,darius_miller,0,,,,0,,2018
Dick Miller,"Miller, Dick",1980,Y,0,77602,HISTADD_dick_miller,0,,,,0,,1980
Eddie Miller,"Miller, Eddie",1952,Y,0,77599,HISTADD_eddie_miller,0,,,,0,,1953
Harry Miller,"Miller, Harry",1946,Y,0,77600,HISTADD_moose_miller,0,,,,0,,1946
Jay Miller,"Miller, Jay",1967,Y,0,77601,HISTADD_jayjay_miller,0,,,,0,,1968
Malcolm Miller,"Miller, Malcolm",2017,Y,11,1626259,malcolm_miller,0,,,,0,,2018
Mike Miller,"Miller, Mike",2000,Y,0,2034,mike_miller,1,DEN,Denver,nuggets,1610612743,Nuggets,2016
Oliver Miller,"Miller, Oliver",1992,Y,0,932,oliver_miller,0,,,,0,,2003
Quincy Miller,"Miller, Quincy",2012,Y,1,203113,quincy_miller,0,,,,0,,2014
Reggie Miller,"Miller, Reggie",1987,Y,0,397,reggie_miller,0,,,,0,,2004
Walt Miller,"Miller, Walt",1946,Y,0,77604,HISTADD_walt_miller,0,,,,0,,1946
Chris Mills,"Mills, Chris",1993,Y,0,168,chris_mills,0,,,,0,,2002
John Mills,"Mills, John",1946,Y,0,77606,HISTADD_longjohn_mills,0,,,,0,,1946
Patty Mills,"Mills, Patty",2009,Y,1,201988,patty_mills,1,SAS,San Antonio,spurs,1610612759,Spurs,2018
Terry Mills,"Mills, Terry",1990,Y,0,371,terry_mills,0,,,,0,,2000
Elijah Millsap,"Millsap, Elijah",2014,Y,1,202407,elijah_millsap,0,,,,0,,2016
Paul Millsap,"Millsap, Paul",2006,Y,0,200794,paul_millsap,1,ATL,Atlanta,hawks,1610612737,Hawks,2018
Shake Milton,"Milton, Shake",2018,Y,1,1629003,shake_milton,0,,,,0,,2018
Harold Miner,"Miner, Harold",1992,Y,0,114,harold_miner,0,,,,0,,1995
Dirk Minniefield,"Minniefield, Dirk",1985,Y,0,77609,HISTADD_dirk_minniefield,0,,,,0,,1987
